直播,#genre#
时尚,http://office.gofaraway.top:888/udp/238.125.3.239:5140
时尚,http://office.gofaraway.top:888/udp/238.125.3.240:5140
四川卫视,http://office.gofaraway.top:888/udp/238.125.1.62:5140
四川卫视,http://office.gofaraway.top:888/udp/238.125.5.62:5140
天津卫视,http://office.gofaraway.top:888/udp/238.125.1.13:5140
天津卫视,http://office.gofaraway.top:888/udp/238.125.5.13:5140
文物宝库,http://office.gofaraway.top:888/udp/238.125.4.106:5140
乌鲁木齐,http://office.gofaraway.top:888/udp/238.125.3.229:5140
乌鲁木齐,http://office.gofaraway.top:888/udp/238.125.3.238:5140
武术世界,http://office.gofaraway.top:888/udp/238.125.4.104:5140
新疆10,http://office.gofaraway.top:888/udp/238.125.3.183:5140
新疆11,http://office.gofaraway.top:888/udp/238.125.3.184:5140
新疆12,http://office.gofaraway.top:888/udp/238.125.3.185:5140
新疆2,http://office.gofaraway.top:888/udp/238.125.3.175:5140
新疆3,http://office.gofaraway.top:888/udp/238.125.3.176:5140
新疆4,http://office.gofaraway.top:888/udp/238.125.3.177:5140
新疆5,http://office.gofaraway.top:888/udp/238.125.3.178:5140
新疆6,http://office.gofaraway.top:888/udp/238.125.3.179:5140
新疆7,http://office.gofaraway.top:888/udp/238.125.3.180:5140
新疆8,http://office.gofaraway.top:888/udp/238.125.3.181:5140
新疆9,http://office.gofaraway.top:888/udp/238.125.3.182:5140
新疆卫视,http://office.gofaraway.top:888/udp/238.125.3.174:5140
新疆影视,http://office.gofaraway.top:888/udp/238.125.3.179:5140
新视觉,http://office.gofaraway.top:888/udp/238.125.1.34:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.0.147:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.0.148:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.0.149:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.0.150:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.4.147:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.4.148:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.4.149:5140
伊犁哈萨克,http://office.gofaraway.top:888/udp/238.125.4.150:5140
伊宁,http://office.gofaraway.top:888/udp/238.125.3.228:5140
游戏风云,http://office.gofaraway.top:888/udp/238.125.1.36:5140
游戏风云,http://office.gofaraway.top:888/udp/238.125.5.36:5140
云南卫视,http://office.gofaraway.top:888/udp/238.125.5.32:5140
浙江卫视,http://office.gofaraway.top:888/udp/238.125.1.7:5140
浙江卫视,http://office.gofaraway.top:888/udp/238.125.5.7:5140
重庆卫视,http://office.gofaraway.top:888/udp/238.125.1.14:5140
重庆卫视,http://office.gofaraway.top:888/udp/238.125.5.14:5140
竹山,http://office.gofaraway.top:888/udp/238.125.3.225:5140
竹山,http://office.gofaraway.top:888/udp/238.125.3.226:5140
综合,http://office.gofaraway.top:888/udp/238.125.3.164:5140
综合,http://office.gofaraway.top:888/udp/238.125.3.165:5140
综合,http://office.gofaraway.top:888/udp/238.125.4.194:5140
综合,http://office.gofaraway.top:888/udp/238.125.4.195:5140
123号,http://office.gofaraway.top:888/udp/238.125.5.123:5140
124号,http://office.gofaraway.top:888/udp/238.125.5.124:5140
125号,http://office.gofaraway.top:888/udp/238.125.5.125:5140
陕西电信,#genre#
CCTV1,http://222.90.82.83:8899/rtp/239.111.205.9:5140
CCTV2,http://222.90.82.83:8899/rtp/239.112.205.2:5140
CCTV3,http://222.90.82.83:8899/rtp/239.112.205.225:5140
CCTV4,http://222.90.82.83:8899/rtp/239.112.205.4:5140
CCTV5,http://222.90.82.83:8899/rtp/239.112.205.226:5140
CCTV6,http://222.90.82.83:8899/rtp/239.112.205.227:5140
CCTV7,http://222.90.82.83:8899/rtp/239.112.205.7:5140
CCTV8,http://222.90.82.83:8899/rtp/239.112.205.228:5140
CCTV9,http://222.90.82.83:8899/rtp/239.112.205.9:5140
CCTV10,http://222.90.82.83:8899/rtp/239.112.205.10:5140
CCTV11,http://222.90.82.83:8899/rtp/239.112.205.11:5140
CCTV12,http://222.90.82.83:8899/rtp/239.112.205.12:5140
CCTV新闻,http://222.90.82.83:8899/rtp/239.112.205.13:5140
CCTV少儿,http://222.90.82.83:8899/rtp/239.112.205.15:5140
CCTV音乐,http://222.90.82.83:8899/rtp/239.112.205.16:5140
CCTV-NEWS,http://222.90.82.83:8899/rtp/239.112.205.14:5140
CCTV17,http://222.90.82.83:8899/rtp/239.112.205.210:5140
爱上4K,http://222.90.82.83:8899/rtp/239.112.205.186:5140
陕西卫视,http://222.90.82.83:8899/rtp/239.112.205.17:5140
陕西1套,http://222.90.82.83:8899/rtp/239.112.205.18:5140
陕西2套,http://222.90.82.83:8899/rtp/239.112.205.19:5140
陕西3套,http://222.90.82.83:8899/rtp/239.112.205.20:5140
陕西4套,http://222.90.82.83:8899/rtp/239.112.205.21:5140
陕西5套,http://222.90.82.83:8899/rtp/239.112.205.22:5140
陕西6套,http://222.90.82.83:8899/rtp/239.112.205.23:5140
陕西7套,http://222.90.82.83:8899/rtp/239.112.205.24:5140
陕西8套,http://222.90.82.83:8899/rtp/239.111.205.41:5140
睛彩三秦,http://222.90.82.83:8899/rtp/239.112.205.26:5140
农林卫视,http://222.90.82.83:8899/rtp/239.112.205.27:5140
圆点精选测试,http://222.90.82.83:8899/rtp/239.112.205.170:5140
东方卫视,http://222.90.82.83:8899/rtp/239.112.205.28:5140
湖南卫视,http://222.90.82.83:8899/rtp/239.112.205.29:5140
江苏卫视,http://222.90.82.83:8899/rtp/239.112.205.30:5140
浙江卫视,http://222.90.82.83:8899/rtp/239.112.205.31:5140
北京卫视,http://222.90.82.83:8899/rtp/239.112.205.32:5140
广东卫视,http://222.90.82.83:8899/rtp/239.112.205.33:5140
深圳卫视,http://222.90.82.83:8899/rtp/239.112.205.34:5140
黑龙江卫视,http://222.90.82.83:8899/rtp/239.112.205.35:5140
湖北卫视,http://222.90.82.83:8899/rtp/239.112.205.36:5140
山东卫视,http://222.90.82.83:8899/rtp/239.112.205.37:5140
四川卫视,http://222.90.82.83:8899/rtp/239.112.205.38:5140
安徽卫视,http://222.90.82.83:8899/rtp/239.112.205.39:5140
重庆卫视,http://222.90.82.83:8899/rtp/239.112.205.40:5140
天津卫视,http://222.90.82.83:8899/rtp/239.112.205.41:5140
东南卫视,http://222.90.82.83:8899/rtp/239.112.205.42:5140
河南卫视,http://222.90.82.83:8899/rtp/239.112.205.43:5140
江西卫视,http://222.90.82.83:8899/rtp/239.112.205.44:5140
吉林卫视,http://222.90.82.83:8899/rtp/239.112.205.45:5140
山西卫视,http://222.90.82.83:8899/rtp/239.112.205.46:5140
贵州卫视,http://222.90.82.83:8899/rtp/239.112.205.47:5140
甘肃卫视,http://222.90.82.83:8899/rtp/239.112.205.48:5140
宁夏卫视,http://222.90.82.83:8899/rtp/239.112.205.49:5140
海南卫视,http://222.90.82.83:8899/rtp/239.112.205.50:5140
广西卫视,http://222.90.82.83:8899/rtp/239.112.205.51:5140
辽宁卫视,http://222.90.82.83:8899/rtp/239.112.205.52:5140
青海卫视,http://222.90.82.83:8899/rtp/239.112.205.53:5140
西藏卫视,http://222.90.82.83:8899/rtp/239.112.205.54:5140
内蒙古卫视,http://222.90.82.83:8899/rtp/239.112.205.55:5140
新疆卫视,http://222.90.82.83:8899/rtp/239.112.205.56:5140
河北卫视,http://222.90.82.83:8899/rtp/239.112.205.57:5140
云南卫视,http://222.90.82.83:8899/rtp/239.112.205.58:5140
厦门卫视,http://222.90.82.83:8899/rtp/239.112.205.60:5140
兵团卫视,http://222.90.82.83:8899/rtp/239.112.205.198:5140
圆点导视高清测试,http://222.90.82.83:8899/rtp/239.112.205.237:5140
上海纪实,http://222.90.82.83:8899/rtp/239.112.205.204:5140
金鹰纪实,http://222.90.82.83:8899/rtp/239.112.205.203:5140
CCTV-1,http://222.90.82.83:8899/rtp/239.112.205.59:5140
CCTV-2,http://222.90.82.83:8899/rtp/239.112.205.78:5140
CCTV-3,http://222.90.82.83:8899/rtp/239.112.205.221:5140
CCTV-4,http://222.90.82.83:8899/rtp/239.112.205.202:5140
CCTV-5,http://222.90.82.83:8899/rtp/239.112.205.222:5140
CCTV-6,http://222.90.82.83:8899/rtp/239.112.205.223:5140
CCTV-7,http://222.90.82.83:8899/rtp/239.112.205.83:5140
CCTV-8,http://222.90.82.83:8899/rtp/239.112.205.224:5140
CCTV-9,http://222.90.82.83:8899/rtp/239.112.205.85:5140
CCTV-10,http://222.90.82.83:8899/rtp/239.112.205.86:5140
CCTV-11,http://222.90.82.83:8899/rtp/239.112.205.213:5140
CCTV-12,http://222.90.82.83:8899/rtp/239.112.205.88:5140
CCTV-14,http://222.90.82.83:8899/rtp/239.112.205.91:5140
CCTV-15,http://222.90.82.83:8899/rtp/239.112.205.214:5140
CCTV-17,http://222.90.82.83:8899/rtp/239.112.205.211:5140
CCTV5＋,http://222.90.82.83:8899/rtp/239.111.205.13:5140
IPTV5＋,http://222.90.82.83:8899/rtp/239.111.205.40:5140
第一剧场,http://222.90.82.83:8899/rtp/239.111.205.65:5140
风云剧场,http://222.90.82.83:8899/rtp/239.111.205.66:5140
怀旧剧场,http://222.90.82.83:8899/rtp/239.111.205.67:5140
风云足球,http://222.90.82.83:8899/rtp/239.111.205.68:5140
风云音乐,http://222.90.82.83:8899/rtp/239.111.205.69:5140
央视台球,http://222.90.82.83:8899/rtp/239.111.205.70:5140
世界地理,http://222.90.82.83:8899/rtp/239.111.205.71:5140
女性时尚,http://222.90.82.83:8899/rtp/239.111.205.72:5140
高尔夫网球,http://222.90.82.83:8899/rtp/239.111.205.73:5140
兵器合计,http://222.90.82.83:8899/rtp/239.111.205.74:5140
央视文化精品,http://222.90.82.83:8899/rtp/239.111.205.75:5140
CCTV16,http://222.90.82.83:8899/rtp/239.111.205.134:5140
圆点生活高清测试,http://222.90.82.83:8899/rtp/239.111.205.15:5140
东方卫视,http://222.90.82.83:8899/rtp/239.112.205.61:5140
湖南卫视,http://222.90.82.83:8899/rtp/239.112.205.62:5140
江苏卫视,http://222.90.82.83:8899/rtp/239.112.205.63:5140
浙江卫视,http://222.90.82.83:8899/rtp/239.112.205.64:5140
北京卫视,http://222.90.82.83:8899/rtp/239.112.205.65:5140
广东卫视,http://222.90.82.83:8899/rtp/239.112.205.66:5140
深圳卫视,http://222.90.82.83:8899/rtp/239.112.205.67:5140
黑龙江卫视,http://222.90.82.83:8899/rtp/239.112.205.68:5140
湖北卫视,http://222.90.82.83:8899/rtp/239.112.205.69:5140
山东卫视,http://222.90.82.83:8899/rtp/239.112.205.70:5140
四川卫视,http://222.90.82.83:8899/rtp/239.112.205.184:5140
安徽卫视,http://222.90.82.83:8899/rtp/239.112.205.72:5140
重庆卫视,http://222.90.82.83:8899/rtp/239.112.205.179:5140
天津卫视,http://222.90.82.83:8899/rtp/239.112.205.74:5140
东南卫视,http://222.90.82.83:8899/rtp/239.112.205.182:5140
河南卫视,http://222.90.82.83:8899/rtp/239.112.205.180:5140
江西卫视高清测试,http://222.90.82.83:8899/rtp/239.111.205.16:5140
吉林卫视,http://222.90.82.83:8899/rtp/239.112.205.183:5140
贵州卫视,http://222.90.82.83:8899/rtp/239.112.205.178:5140
辽宁卫视,http://222.90.82.83:8899/rtp/239.112.205.73:5140
河北卫视,http://222.90.82.83:8899/rtp/239.112.205.200:5140
欢笑剧场,http://222.90.82.83:8899/rtp/239.112.205.236:5140
陕视直播,http://222.90.82.83:8899/rtp/239.112.205.217:5140
IPTV3＋,http://222.90.82.83:8899/rtp/239.112.205.116:5140
IPTV5＋,http://222.90.82.83:8899/rtp/239.111.205.10:5140
IPTV6＋,http://222.90.82.83:8899/rtp/239.112.205.118:5140
IPTV8＋,http://222.90.82.83:8899/rtp/239.112.205.119:5140
IPTV相声小品,http://222.90.82.83:8899/rtp/239.111.205.11:5140
高网,http://222.90.82.83:8899/rtp/239.112.205.90:5140
CHC高清电影,http://222.90.82.83:8899/rtp/239.112.205.206:5140
CHC家庭影院,http://222.90.82.83:8899/rtp/239.112.205.205:5140
CHC动作电影,http://222.90.82.83:8899/rtp/239.112.205.207:5140
欢笑剧场4K测试,http://222.90.82.83:8899/rtp/239.111.205.1:5140
游戏风云HD测试,http://222.90.82.83:8899/rtp/239.111.205.4:5140
全纪实HD测试,http://222.90.82.83:8899/rtp/239.111.205.3:5140
都市剧场HD测试,http://222.90.82.83:8899/rtp/239.111.205.2:5140
台球轮播,http://222.90.82.83:8899/rtp/239.112.205.123:5140
足球轮播,http://222.90.82.83:8899/rtp/239.112.205.127:5140
嘉佳卡通,http://222.90.82.83:8899/rtp/239.112.205.135:5140
金鹰卡通,http://222.90.82.83:8899/rtp/239.112.205.136:5140
中国教育-1,http://222.90.82.83:8899/rtp/239.112.205.137:5140
卡酷动画,http://222.90.82.83:8899/rtp/239.112.205.138:5140
优漫卡通,http://222.90.82.83:8899/rtp/239.112.205.185:5140
山东教育,http://222.90.82.83:8899/rtp/239.112.205.197:5140
生活时尚,http://222.90.82.83:8899/rtp/239.111.205.176:5140
都市剧场,http://222.90.82.83:8899/rtp/239.111.205.171:5140
东方财经,http://222.90.82.83:8899/rtp/239.111.205.179:5140
全纪实,http://222.90.82.83:8899/rtp/239.111.205.177:5140
法治天地,http://222.90.82.83:8899/rtp/239.111.205.178:5140
教育1,http://222.90.82.83:8899/rtp/239.112.205.201:5140
游戏风云,http://222.90.82.83:8899/rtp/239.111.205.183:5140
财富天下,http://222.90.82.83:8899/rtp/239.112.205.196:5140
七彩戏剧,http://222.90.82.83:8899/rtp/239.111.205.181:5140
金色频道,http://222.90.82.83:8899/rtp/239.111.205.186:5140
熊猫频道,http://222.90.82.83:8899/rtp/239.112.205.199:5140
极速汽车,http://222.90.82.83:8899/rtp/239.111.205.185:5140
动漫秀场,http://222.90.82.83:8899/rtp/239.111.205.182:5140
中国教育-2,http://222.90.82.83:8899/rtp/239.111.205.168:5140
空中课堂,http://222.90.82.83:8899/rtp/239.111.205.169:5140
纪实人文,http://222.90.82.83:8899/rtp/239.111.205.14:5140
精选,http://222.90.82.83:8899/rtp/239.112.205.233:5140
爱生活,http://222.90.82.83:8899/rtp/239.112.205.234:5140
融媒直播测试,http://222.90.82.83:8899/rtp/239.111.205.6:5140
安康1套,http://222.90.82.83:8899/rtp/239.112.205.216:5140
西教一台,http://222.90.82.83:8899/rtp/239.112.205.243:5140
西教二台,http://222.90.82.83:8899/rtp/239.112.205.242:5140
西教三台,http://222.90.82.83:8899/rtp/239.112.205.241:5140
直播室101,http://222.90.82.83:8899/rtp/239.111.205.20:5140
直播室102,http://222.90.82.83:8899/rtp/239.111.205.21:5140
直播室103,http://222.90.82.83:8899/rtp/239.111.205.22:5140
直播室104,http://222.90.82.83:8899/rtp/239.111.205.23:5140
直播室105,http://222.90.82.83:8899/rtp/239.111.205.24:5140
直播室106,http://222.90.82.83:8899/rtp/239.111.205.25:5140
直播室107,http://222.90.82.83:8899/rtp/239.111.205.26:5140
直播室108,http://222.90.82.83:8899/rtp/239.111.205.43:5140
直播室109,http://222.90.82.83:8899/rtp/239.111.205.44:5140
直播室110,http://222.90.82.83:8899/rtp/239.111.205.45:5140
直播室111,http://222.90.82.83:8899/rtp/239.111.205.46:5140
直播室201,http://222.90.82.83:8899/rtp/239.111.205.199:5140
直播室202,http://222.90.82.83:8899/rtp/239.111.205.200:5140
直播室203,http://222.90.82.83:8899/rtp/239.111.205.201:5140
直播室204,http://222.90.82.83:8899/rtp/239.111.205.202:5140
直播室205,http://222.90.82.83:8899/rtp/239.111.205.203:5140
直播室206,http://222.90.82.83:8899/rtp/239.111.205.204:5140
直播室207,http://222.90.82.83:8899/rtp/239.111.205.205:5140
直播室208,http://222.90.82.83:8899/rtp/239.111.205.47:5140
直播室209,http://222.90.82.83:8899/rtp/239.111.205.48:5140
直播室210,http://222.90.82.83:8899/rtp/239.111.205.49:5140
直播室211,http://222.90.82.83:8899/rtp/239.111.205.50:5140
海南电信,#genre#
海南自贸,http://113.58.245.23:9999/rtp/239.253.64.1:5140
海南公共,http://113.58.245.23:9999/rtp/239.253.64.2:5140
海南文旅,http://113.58.245.23:9999/rtp/239.253.64.3:5140
海南少儿,http://113.58.245.23:9999/rtp/239.253.64.4:5140
旅游卫视,http://113.58.245.23:9999/rtp/239.253.64.5:5140
海口1台,http://113.58.245.23:9999/rtp/239.253.64.6:5140
海口2台,http://113.58.245.23:9999/rtp/239.253.64.7:5140
海口3台,http://113.58.245.23:9999/rtp/239.253.64.8:5140
三亚1台,http://113.58.245.23:9999/rtp/239.253.64.9:5140
IPTV3+,http://113.58.245.23:9999/rtp/239.253.64.10:5140
海南新闻,http://113.58.245.23:9999/rtp/239.253.64.11:5140
CCTV1,http://113.58.245.23:9999/rtp/239.253.64.12:5140
CCTV2,http://113.58.245.23:9999/rtp/239.253.64.13:5140
海南公共,http://113.58.245.23:9999/rtp/239.253.64.14:5140
CCTV4,http://113.58.245.23:9999/rtp/239.253.64.15:5140
CCTV7,http://113.58.245.23:9999/rtp/239.253.64.16:5140
CGTN,http://113.58.245.23:9999/rtp/239.253.64.17:5140
CCTV10,http://113.58.245.23:9999/rtp/239.253.64.18:5140
CCTV11,http://113.58.245.23:9999/rtp/239.253.64.19:5140
CCTV12,http://113.58.245.23:9999/rtp/239.253.64.20:5140
CCTV13,http://113.58.245.23:9999/rtp/239.253.64.21:5140
CCTV14,http://113.58.245.23:9999/rtp/239.253.64.22:5140
CCTV15,http://113.58.245.23:9999/rtp/239.253.64.23:5140
北京卫视,http://113.58.245.23:9999/rtp/239.253.64.24:5140
东方卫视,http://113.58.245.23:9999/rtp/239.253.64.25:5140
IPTV5+,http://113.58.245.23:9999/rtp/239.253.64.26:5140
江苏卫视,http://113.58.245.23:9999/rtp/239.253.64.27:5140
浙江卫视,http://113.58.245.23:9999/rtp/239.253.64.28:5140
安徽卫视,http://113.58.245.23:9999/rtp/239.253.64.29:5140
山东卫视,http://113.58.245.23:9999/rtp/239.253.64.30:5140
山西卫视,http://113.58.245.23:9999/rtp/239.253.64.31:5140
湖南卫视,http://113.58.245.23:9999/rtp/239.253.64.32:5140
湖北卫视,http://113.58.245.23:9999/rtp/239.253.64.33:5140
江西卫视,http://113.58.245.23:9999/rtp/239.253.64.34:5140
重庆卫视,http://113.58.245.23:9999/rtp/239.253.64.35:5140
四川卫视,http://113.58.245.23:9999/rtp/239.253.64.36:5140
陕西卫视,http://113.58.245.23:9999/rtp/239.253.64.37:5140
河南卫视,http://113.58.245.23:9999/rtp/239.253.64.38:5140
河北卫视,http://113.58.245.23:9999/rtp/239.253.64.39:5140
天津卫视,http://113.58.245.23:9999/rtp/239.253.64.40:5140
辽宁卫视,http://113.58.245.23:9999/rtp/239.253.64.41:5140
黑龙江卫视,http://113.58.245.23:9999/rtp/239.253.64.42:5140
东南卫视,http://113.58.245.23:9999/rtp/239.253.64.43:5140
广东卫视,http://113.58.245.23:9999/rtp/239.253.64.44:5140
广西卫视,http://113.58.245.23:9999/rtp/239.253.64.45:5140
青海卫视,http://113.58.245.23:9999/rtp/239.253.64.46:5140
贵州卫视,http://113.58.245.23:9999/rtp/239.253.64.47:5140
影视,http://113.58.245.23:9999/rtp/239.253.64.49:5140
海南风景欣赏,http://113.58.245.23:9999/rtp/239.253.64.52:5140
CCTV17,http://113.58.245.23:9999/rtp/239.253.64.53:5140
CCTV7,http://113.58.245.23:9999/rtp/239.253.64.54:5140
重庆卫视,http://113.58.245.23:9999/rtp/239.253.64.55:5140
江西卫视,http://113.58.245.23:9999/rtp/239.253.64.56:5140
吉林卫视,http://113.58.245.23:9999/rtp/239.253.64.57:5140
CGTN记录,http://113.58.245.23:9999/rtp/239.253.64.58:5140
CCTV13,http://113.58.245.23:9999/rtp/239.253.64.59:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.63:5140
东南卫视,http://113.58.245.23:9999/rtp/239.253.64.66:5140
CCTV17,http://113.58.245.23:9999/rtp/239.253.64.67:5140
五指山TV,http://113.58.245.23:9999/rtp/239.253.64.69:5140
CCTV11,http://113.58.245.23:9999/rtp/239.253.64.70:5140
宁夏卫视,http://113.58.245.23:9999/rtp/239.253.64.71:5140
CCTV15,http://113.58.245.23:9999/rtp/239.253.64.72:5140
天翼4K测试,http://113.58.245.23:9999/rtp/239.253.64.73:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.74:5140
CCTV9,http://113.58.245.23:9999/rtp/239.253.64.76:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.77:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.78:5140
中国天气,http://113.58.245.23:9999/rtp/239.253.64.79:5140
海口1台,http://113.58.245.23:9999/rtp/239.253.64.80:5140
海口2台,http://113.58.245.23:9999/rtp/239.253.64.82:5140
海口3台,http://113.58.245.23:9999/rtp/239.253.64.83:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.84:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.85:5140
CCTV10,http://113.58.245.23:9999/rtp/239.253.64.87:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.88:5140
宁夏卫视,http://113.58.245.23:9999/rtp/239.253.64.89:5140
百视通,http://113.58.245.23:9999/rtp/239.253.64.91:5140
CCTV12,http://113.58.245.23:9999/rtp/239.253.64.97:5140
